Date,News,URL,Sentiment,Source,regex_label,domain_score,generic_score,regex_reasons,finbert_label,finbert_confidence,ensemble_method
4/14/2017,Index plunges 507 points on profit-taking,https://www.dawn.com/news/1326873/index-plunges-507-points-on-profit-taking,Negative,Dawn,Negative,-3,-1,profit down (bad); points down (bad); market down language; 1 negative word type(s),Negative,0.9585968255996704,regex_domain
4/14/2017,Service exports rose 90pc in February,https://www.dawn.com/news/1326875/service-exports-rose-90pc-in-february,Positive,Dawn,Positive,1,0,exports up (good),Positive,0.9479495286941528,regex_domain
4/14/2017,"Ogra, oil companies at loggerheads over ban on retail network expansion",https://www.dawn.com/news/1326876/ogra-oil-companies-at-loggerheads-over-ban-on-retail-network-expansion,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.9194241166114807,agreement
4/14/2017,Exports to India grow despite border tensions,https://www.dawn.com/news/1326877/exports-to-india-grow-despite-border-tensions,Positive,Dawn,Positive,1,0,exports up (good),Positive,0.9496729373931885,regex_domain
4/14/2017,"Remittances drop by 2.3pc, Senate told",https://www.dawn.com/news/1326849/remittances-drop-by-23pc-senate-told,Negative,Dawn,Negative,-1,0,remittances down (bad),Negative,0.9706655144691467,regex_domain
4/13/2017,'Nokia has always been loved by Pakistanis',https://aurora.dawn.com/news/1141982/nokia-as-a-brand-and-especially-the-nokia-3310-have-always-been-loved-by-people-in-pakistan,Positive,Dawn,No Signal,0,0,,Positive,0.5995951890945435,finbert_only
4/13/2017,Samsung Electronics says Galaxy S8 pre-orders exceeded S7,https://www.dawn.com/news/1326705/samsung-electronics-says-galaxy-s8-pre-orders-exceeded-s7,Positive,Dawn,No Signal,0,0,,Positive,0.5212953686714172,finbert_only
4/13/2017,Why Pakistan's trade policy is suffering,https://www.dawn.com/news/1326542/trading-priorities,Neutral,Dawn,No Signal,0,0,,Neutral,0.8872294425964355,finbert_only
4/13/2017,United finally apologises as image takes beating,https://www.dawn.com/news/1326560/united-finally-apologises-as-image-takes-beating,Negative,Dawn,No Signal,0,0,,Negative,0.7872580885887146,finbert_only
4/13/2017,Large US firms stashed $1.6tr in tax havens,https://www.dawn.com/news/1326564/large-us-firms-stashed-16tr-in-tax-havens,Neutral,Dawn,No Signal,0,0,,Neutral,0.6749272346496582,finbert_only
4/13/2017,Oil scrips lead index to a buoyant close,https://www.dawn.com/news/1326565/oil-scrips-lead-index-to-a-buoyant-close,Positive,Dawn,No Signal,0,0,,Positive,0.9104452729225159,finbert_only
4/13/2017,Ecnec approves 15 projects worth Rs261.2bn,https://www.dawn.com/news/1326568/ecnec-approves-15-projects-worth-rs2612bn,Positive,Dawn,Positive,0,1,1 positive word type(s),Positive,0.6971843838691711,agreement
4/13/2017,Ministry told to release funds  to provinces,https://www.dawn.com/news/1326569/ministry-told-to-release-funds-to-provinces,Neutral,Dawn,Negative,0,-1,1 negative word type(s),Neutral,0.9155654311180115,disagreement_trust_finbert
4/15/2017,Inspired or an imitation?,https://aurora.dawn.com/news/1141783/hey-have-we-met-before,Neutral,Dawn,No Signal,0,0,,Neutral,0.8441178202629089,finbert_only
4/15/2017,Policy being finalised for biomass technology,https://www.dawn.com/news/1327017/policy-being-finalised-for-biomass-technology,Neutral,Dawn,No Signal,0,0,,Neutral,0.8385079503059387,finbert_only
4/15/2017,"Local start-up raises $250,000 in seed funding",https://www.dawn.com/news/1327019/local-start-up-raises-250000-in-seed-funding,Positive,Dawn,No Signal,0,0,,Positive,0.8104795217514038,finbert_only
4/15/2017,SECP moves against unlicensed brokerages,https://www.dawn.com/news/1327022/secp-moves-against-unlicensed-brokerages,Negative,Dawn,No Signal,0,0,,Negative,0.7769851684570312,finbert_only
4/15/2017,Rs9bn credit for Sialkot-Lahore motorway approved,https://www.dawn.com/news/1327027/rs9bn-credit-for-sialkot-lahore-motorway-approved,Positive,Dawn,Positive,0,1,1 positive word type(s),Positive,0.8665281534194946,agreement
4/5/2017,Pakistan may not achieve its economic targets in current fiscal year: IMF,https://www.dawn.com/news/1325048/pakistan-may-not-achieve-its-economic-targets-in-current-fiscal-year-imf,Negative,Dawn,No Signal,0,0,,Negative,0.5842558145523071,finbert_only
4/5/2017,Why do beverage companies think it's okay to bash chai?,https://aurora.dawn.com/news/1141978/for-the-love-of-chai,Neutral,Dawn,No Signal,0,0,,Neutral,0.8261574506759644,finbert_only
4/5/2017,‘Unusual mix’ of candidates to replace outgoing auditor general,https://www.dawn.com/news/1324935/unusual-mix-of-candidates-to-replace-outgoing-agp,Neutral,Dawn,No Signal,0,0,,Neutral,0.8912658095359802,finbert_only
4/5/2017,"Tapal's breaking gender stereotypes and celebrating the modern, independent woman",https://aurora.dawn.com/news/1141948/breaking-the-stereotype-one-cup-of-tea-at-a-time,Neutral,Dawn,No Signal,0,0,,Neutral,0.7433544397354126,finbert_only
4/5/2017,"Behind every successful start-up, there are failures. This is one Pakistani entrepreneur's story",https://www.dawn.com/news/1323594/behind-every-successful-start-up-there-are-failures-this-is-one-pakistani-entrepreneurs-story,Negative,Dawn,Negative,0,-1,1 negative word type(s),Neutral,0.5995875000953674,disagreement_trust_regex_low_finbert_conf
4/5/2017,Iranian airline signs $3bn deal  for 30 Boeing jets,https://www.dawn.com/news/1324889/iranian-airline-signs-3bn-deal-for-30-boeing-jets,Positive,Dawn,No Signal,0,0,,Positive,0.903040349,finbert_only
4/5/2017,"US business seeks action, not trade war, in Xi-Trump summit",https://www.dawn.com/news/1324890/us-business-seeks-action-not-trade-war-in-xi-trump-summit,Neutral,Dawn,No Signal,0,0,,Neutral,0.8205902576446533,finbert_only
4/5/2017,Banks demand reduction in tax rate,https://www.dawn.com/news/1324895/banks-demand-reduction-in-tax-rate,Neutral,Dawn,No Signal,0,0,,Neutral,0.5238192081451416,finbert_only
4/5/2017,FBR misses tax target by Rs10bn,https://www.dawn.com/news/1324898/fbr-misses-tax-target-by-rs10bn,Neutral,Dawn,No Signal,0,0,,Neutral,0.7316093444824219,finbert_only
4/16/2017,"Amazon, Flipkart battle in India for e-commerce's 'last frontier'",https://www.dawn.com/news/1327350/amazon-flipkart-battle-in-india-for-e-commerces-last-frontier,Neutral,Dawn,No Signal,0,0,,Neutral,0.5641870498657227,finbert_only
4/16/2017,Political anxiety affecting crude markets ‘positively’,https://www.dawn.com/news/1327195/political-anxiety-affecting-crude-markets-positively,Negative,Dawn,No Signal,0,0,,Negative,0.7228667736053467,finbert_only
4/16/2017,Apple enters self-driving car race,https://www.dawn.com/news/1327199/apple-enters-self-driving-car-race,Neutral,Dawn,No Signal,0,0,,Neutral,0.9302384853363037,finbert_only
4/16/2017,Another bearish week on PSX as early rally lost steam,https://www.dawn.com/news/1327201/another-bearish-week-on-psx-as-early-rally-lost-steam,Negative,Dawn,Neutral,0,0,market up language; market down language,Negative,0.936598003,disagreement_trust_finbert
4/16/2017,"Prices, sales of split air conditioners increase",https://www.dawn.com/news/1327205/prices-sales-of-split-air-conditioners-increase,Positive,Dawn,Positive,1,0,sales up (good),Neutral,0.7240533232688904,regex_domain
4/16/2017,"Cable, wire manufacturers say tax breaks under CPEC hurting industry",https://www.dawn.com/news/1327208/cable-wire-manufacturers-say-tax-breaks-under-cpec-hurting-industry,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.5272679328918457,agreement
4/17/2017,Chinese firm wins bid to supply steel for Karachi nuclear power plant: media reports,https://www.dawn.com/news/1327573/chinese-firm-wins-bid-to-supply-steel-for-karachi-nuclear-power-plant-media-reports,Positive,Dawn,No Signal,0,0,,Positive,0.7887018322944641,finbert_only
4/17/2017,"Full-day report: Amidst political uncertainty, bears return to PSX",https://www.dawn.com/news/1327569/full-day-report-amidst-political-uncertainty-bears-return-to-psx,Negative,Dawn,Negative,-1,0,market down language,Positive,0.5268970131874084,regex_domain
4/17/2017,A tribute to Masood Hamid (1960-2015),https://aurora.dawn.com/news/1140885,Neutral,Dawn,No Signal,0,0,,Neutral,0.9063162803649902,finbert_only
4/17/2017,Budget for financial year 2017-18 to be announced on May 26,https://www.dawn.com/news/1327454/budget-to-be-announced-on-may-26,Neutral,Dawn,No Signal,0,0,,Neutral,0.9481745362281799,finbert_only
4/17/2017,How microfinance can evolve in Pakistan by cutting costs,https://www.dawn.com/news/1327386/microfinance-cutting-costs,Neutral,Dawn,No Signal,0,0,,Neutral,0.6293947100639343,finbert_only
4/17/2017,Trump takes a centrist course,https://www.dawn.com/news/1327371/trump-takes-a-centrist-course,Neutral,Dawn,No Signal,0,0,,Neutral,0.8921054005622864,finbert_only
4/17/2017,Dumping remains a very real problem,https://www.dawn.com/news/1327376/dumping-remains-a-very-real-problem,Negative,Dawn,No Signal,0,0,,Negative,0.552553654,finbert_only
4/17/2017,Foxconn to bid for Toshiba’s chip business,https://www.dawn.com/news/1327380/foxconn-to-bid-for-toshibas-chip-business,Neutral,Dawn,No Signal,0,0,,Neutral,0.797008753,finbert_only
4/17/2017,Rupee strengthens against euro,https://www.dawn.com/news/1327383/rupee-strengthens-against-euro,Positive,Dawn,Positive,1,0,rupee appreciates (good),Positive,0.7858131527900696,regex_domain
4/17/2017,Bank deposits increase,https://www.dawn.com/news/1327384/bank-deposits-increase,Positive,Dawn,Positive,1,0,deposits up (good),Neutral,0.9336633086204529,regex_domain
4/17/2017,Innovative ways of tech start-up financing,https://www.dawn.com/news/1327387/innovative-ways-of-tech-start-up-financing,Neutral,Dawn,No Signal,0,0,,Neutral,0.7042850255966187,finbert_only
4/18/2017,Full-day report: Stocks experience another choppy session,https://www.dawn.com/news/1327763/full-day-report-stocks-experience-another-choppy-session,Negative,Dawn,No Signal,0,0,,Negative,0.9573988318443298,finbert_only
4/18/2017,Snap stock falls as alleged CEO comments rile some on social media,https://www.dawn.com/news/1327757/snap-stock-falls-as-alleged-ceo-comments-rile-some-on-social-media,Negative,Dawn,No Signal,0,0,,Negative,0.9020509123802185,finbert_only
4/18/2017,Careem aims to create 'one million job opportunities' in Pakistan by 2020,https://aurora.dawn.com/news/1141986/in-conversation-with-junaid-iqbal-ceo-careem-pakistan,Positive,Dawn,No Signal,0,0,,Positive,0.7391464114189148,finbert_only
4/18/2017,"Steel, stimulus drive China’s economic growth",https://www.dawn.com/news/1327619/steel-stimulus-drive-chinas-economic-growth,Positive,Dawn,No Signal,0,0,,Positive,0.6841760873794556,finbert_only
4/18/2017,"The long, rough ride ahead for ‘Made in America’",https://www.dawn.com/news/1327621/the-long-rough-ride-ahead-for-made-in-america,Negative,Dawn,No Signal,0,0,,Negative,0.5661565661430359,finbert_only
4/18/2017,Index dips 452 points on Panamagate uncertainty,https://www.dawn.com/news/1327623/index-dips-452-points-on-panamagate-uncertainty,Negative,Dawn,Negative,-1,0,points down (bad),Negative,0.9499351978302002,regex_domain
4/18/2017,"Electricity shortfall widens to 6,000MW",https://www.dawn.com/news/1327624/electricity-shortfall-widens-to-6000mw,Positive,Dawn,Negative,0,-1,1 negative word type(s),Positive,0.6775614023208618,disagreement_trust_finbert
4/18/2017,FDI registers 12pc growth,https://www.dawn.com/news/1327625/fdi-registers-12pc-growth,Neutral,Dawn,No Signal,0,0,,Neutral,0.7788872718811035,finbert_only
4/18/2017,Rs1.8tr sought for next year’s development budget,https://www.dawn.com/news/1327626/rs18tr-sought-for-next-years-development-budget,Neutral,Dawn,No Signal,0,0,,Neutral,0.6370221376419067,finbert_only
4/19/2017,"PM Sharif, Alibaba president discuss e-commerce giant's prospects in Pakistan",https://www.dawn.com/news/1327977/pm-sharif-alibaba-president-discuss-e-commerce-giants-prospects-in-pakistan,Neutral,Dawn,No Signal,0,0,,Neutral,0.8993582129478455,finbert_only
4/19/2017,"Full-day report: PSX reverses gears, marks record ahead of Panamagate verdict",https://www.dawn.com/news/1327969/full-day-report-psx-reverses-gears-marks-record-ahead-of-panamagate-verdict,Positive,Dawn,No Signal,0,0,,Positive,0.558068573,finbert_only
4/19/2017,Facebook wants to augment your reality,https://www.dawn.com/news/1327948/facebook-wants-to-augment-your-reality,Neutral,Dawn,No Signal,0,0,,Neutral,0.8831044435501099,finbert_only
4/19/2017,MCB's new card offers aspiring entrepreneurs collateral-free credit,https://aurora.dawn.com/news/1141946/mcbs-big-idea-for-small-businesses,Neutral,Dawn,No Signal,0,0,,Neutral,0.5234953165054321,finbert_only
4/19/2017,Index dips as investors await Panamagate verdict,https://www.dawn.com/news/1327824/index-dips-as-investors-await-panamagate-verdict,Negative,Dawn,Negative,-1,-1,points down (bad); 1 negative word type(s),Negative,0.835506022,regex_domain
4/19/2017,Housing finance regulations amended,https://www.dawn.com/news/1327826/housing-finance-regulations-amended,Neutral,Dawn,No Signal,0,0,,Neutral,0.9370623826980591,finbert_only
4/19/2017,WHT rates to go further up for non-filers,https://www.dawn.com/news/1327828/wht-rates-to-go-further-up-for-non-filers,Positive,Dawn,No Signal,0,0,,Positive,0.8104066252708435,finbert_only
4/19/2017,IMF projects stable growth in Pakistan,https://www.dawn.com/news/1327829/imf-projects-stable-growth-in-pakistan,Positive,Dawn,No Signal,0,0,,Positive,0.9390476942062378,finbert_only
4/7/2017,Should brands take the risk and continue investing in PSL?,https://aurora.dawn.com/news/1141970/,Neutral,Dawn,No Signal,0,0,,Neutral,0.8961905837059021,finbert_only
4/7/2017,10 commandments for creatives,https://aurora.dawn.com/news/1141950/10-commandments-for-creatives,Neutral,Dawn,No Signal,0,0,,Neutral,0.9019134640693665,finbert_only
4/7/2017,Senate body clears bill benefiting entrepreneurs with limited capital,https://www.dawn.com/news/1325410/senate-body-clears-limited-liability-partnership-bill,Neutral,Dawn,Positive,0,1,1 positive word type(s),Neutral,0.6606036424636841,disagreement_trust_finbert
4/7/2017,IMF highlights risks of permanently low interest rates,https://www.dawn.com/news/1325402/imf-highlights-risks-of-permanently-low-interest-rates,Negative,Dawn,No Signal,0,0,,Negative,0.7107070684432983,finbert_only
4/7/2017,Dar approves cross-border trade reforms,https://www.dawn.com/news/1325403/dar-approves-cross-border-trade-reforms,Neutral,Dawn,Positive,0,1,1 positive word type(s),Neutral,0.8255711793899536,disagreement_trust_finbert
4/7/2017,Bearish spell sets in on stock market,https://www.dawn.com/news/1325405/bearish-spell-sets-in-on-stock-market,Negative,Dawn,Negative,-1,0,market down language,Negative,0.892246664,regex_domain
4/7/2017,Reserves drop by $245.4m,https://www.dawn.com/news/1325406/reserves-drop-by-2454m,Negative,Dawn,Negative,-1,0,reserves down (bad),Negative,0.9746304154396057,regex_domain
4/7/2017,Cement sales climb to 30.3m tonnes,https://www.dawn.com/news/1325407/cement-sales-climb-to-303m-tonnes,Positive,Dawn,Positive,1,0,sales up (good),Positive,0.9471062421798706,regex_domain
4/7/2017,Borrowing by PSEs surges 10 times,https://www.dawn.com/news/1325408/borrowing-by-pses-surges-10-times,Positive,Dawn,No Signal,0,0,,Positive,0.9088335037231445,finbert_only
4/7/2017,PM proposes trade chamber with Germany,https://www.dawn.com/news/1325409/pm-proposes-trade-chamber-with-germany,Neutral,Dawn,No Signal,0,0,,Neutral,0.7881989479064941,finbert_only
4/20/2017,Saudi Arabia bars foreigners from working at shopping malls,https://www.dawn.com/news/1328174/saudi-arabia-bars-foreigners-from-working-at-shopping-malls,Negative,Dawn,No Signal,0,0,,Negative,0.6645718812942505,finbert_only
4/20/2017,"Full-day report: Panama Case verdict boosts KSE-100 by 1,140 points",https://www.dawn.com/news/1328159/full-day-report-panama-case-verdict-boosts-kse-100-by-1140-points,Positive,Dawn,Positive,0,1,1 positive word type(s),Positive,0.9492122530937195,agreement
4/20/2017,Objectifying men in ads is equally distasteful as objectifying women,https://aurora.dawn.com/news/1141988/the-naked-truth,Negative,Dawn,No Signal,0,0,,Negative,0.6697455644607544,finbert_only
4/20/2017,SBP mulls anti-cybercrime technology,https://www.dawn.com/news/1328025/sbp-mulls-anti-cybercrime-technology,Neutral,Dawn,No Signal,0,0,,Neutral,0.8953918218612671,finbert_only
4/20/2017,PM to get into third energy huddle in a fortnight,https://www.dawn.com/news/1328027/pm-to-get-into-third-energy-huddle-in-a-fortnight,Neutral,Dawn,Negative,0,-1,1 negative word type(s),Neutral,0.8630474209785461,disagreement_trust_finbert
4/20/2017,Senate clears limited liability partnership bill,https://www.dawn.com/news/1328030/senate-clears-limited-liability-partnership-bill,Neutral,Dawn,No Signal,0,0,,Neutral,0.9137029647827148,finbert_only
4/20/2017,Current account deficit widened 2.6 times in July-March,https://www.dawn.com/news/1328031/current-account-deficit-widened-26-times-in-july-march,Negative,Dawn,Negative,-1,0,current account deficit up (bad),Positive,0.5439779162406921,regex_domain
4/20/2017,Stocks notch biggest-ever intraday swing on eve of Panamagate verdict,https://www.dawn.com/news/1328033/stocks-notch-biggest-ever-intraday-swing-on-eve-of-panamagate-verdict,Positive,Dawn,No Signal,0,0,,Positive,0.4920597970485687,finbert_only
4/3/2017,Full-day report: Stocks make modest gains amidst constricted volumes,https://www.dawn.com/news/1324611/full-day-report-stocks-make-modest-gains-amidst-constricted-volumes,Positive,Dawn,No Signal,0,0,,Positive,0.8726610541343689,finbert_only
4/3/2017,"Tesla delivers record 25,000 vehicles in first quarter",https://www.dawn.com/news/1324593/tesla-delivers-record-25000-vehicles-in-first-quarter,Positive,Dawn,No Signal,0,0,,Positive,0.7046152353286743,finbert_only
4/3/2017,The government as the nation’s advertiser,https://aurora.dawn.com/news/1141941/the-government-as-the-nations-advertiser,Neutral,Dawn,No Signal,0,0,,Neutral,0.8729986548423767,finbert_only
4/3/2017,Islamic Develop­ment Bank has no fresh strategy for projects in Pakistan,https://www.dawn.com/news/1324521/idb-has-no-fresh-strategy-for-projects-in-pakistan?preview,Neutral,Dawn,Negative,0,-1,1 negative word type(s),Neutral,0.9326090812683105,disagreement_trust_finbert
4/3/2017,CPEC: a national debate on the 'game changer',https://www.dawn.com/news/1324564/national-debate-on-game-changer,Neutral,Dawn,No Signal,0,0,,Neutral,0.9023420214653015,finbert_only
4/3/2017,Can Pakistan's IT industry catch up with the world?,https://www.dawn.com/news/1324575/can-we-catch-up-with-the-world,Neutral,Dawn,No Signal,0,0,,Neutral,0.5386348366737366,finbert_only
4/3/2017,"Shadow banking is getting  bigger, not better",https://www.dawn.com/news/1324552/shadow-banking-is-getting-bigger-not-better,Neutral,Dawn,No Signal,0,0,,Neutral,0.8699330687522888,finbert_only
4/3/2017,Rupee/dollar parity stable,https://www.dawn.com/news/1324571/rupeedollar-parity-stable,Neutral,Dawn,No Signal,0,0,,Neutral,0.840264618,finbert_only
4/3/2017,Bank deposits rise,https://www.dawn.com/news/1324572/bank-deposits-rise,Positive,Dawn,Positive,1,0,deposits up (good),Neutral,0.9240410327911377,regex_domain
4/3/2017,Staying rich without manufacturing will be hard,https://www.dawn.com/news/1324556/staying-rich-without-manufacturing-will-be-hard,Negative,Dawn,No Signal,0,0,,Negative,0.6673814654350281,finbert_only
4/3/2017,Minority provinces get too little farm loans,https://www.dawn.com/news/1324570/minority-provinces-get-too-little-farm-loans,Negative,Dawn,No Signal,0,0,,Negative,0.7732513546943665,finbert_only
4/3/2017,Can there be too much cement?,https://www.dawn.com/news/1324568/can-there-be-too-much-cement,Negative,Dawn,No Signal,0,0,,Negative,0.5531325936317444,finbert_only
4/3/2017,Social impact of coal mining in Thar,https://www.dawn.com/news/1324567/social-impact-of-coal-mining-in-thar,Negative,Dawn,Negative,0,-1,1 negative word type(s),Neutral,0.5709967613220215,disagreement_trust_regex_low_finbert_conf
4/3/2017,Solar power support initiatives on the cards,https://www.dawn.com/news/1324562/solar-power-support-initiatives-on-the-cards,Neutral,Dawn,No Signal,0,0,,Neutral,0.7044137120246887,finbert_only
4/3/2017,Sindh eyes a good mango crop,https://www.dawn.com/news/1324560/sindh-eyes-a-good-mango-crop,Neutral,Dawn,No Signal,0,0,,Neutral,0.7061734199523926,finbert_only
4/3/2017,Urbanisation can be a catalyst for rural development,https://www.dawn.com/news/1324558/urbanisation-can-be-a-catalyst-for-rural-development,Neutral,Dawn,No Signal,0,0,,Neutral,0.6964872479438782,finbert_only
4/3/2017,Over ambitious cotton output target,https://www.dawn.com/news/1324557/over-ambitious-cotton-output-target,Negative,Dawn,No Signal,0,0,,Negative,0.627196729,finbert_only
4/21/2017,Full-day report: Benchmark index surges 2pc day after Panamagate verdict,https://www.dawn.com/news/1328359/full-day-report-benchmark-index-surges-2pc-day-after-panamagate-verdict,Positive,Dawn,Positive,1,0,market up language,Positive,0.8678081631660461,regex_domain
4/21/2017,Spotify ensures independent artists are on board with fresh deal,https://www.dawn.com/news/1328353/spotify-ensures-independent-artists-are-on-board-with-fresh-deal,Neutral,Dawn,No Signal,0,0,,Neutral,0.6600781679153442,finbert_only
4/21/2017,"Punjab govt's 'Orange Cab' scheme to provide 100,000 cars to unemployed youth",https://www.dawn.com/news/1328352/punjab-govts-orange-cab-scheme-to-provide-100000-cars-to-unemployed-youth,Positive,Dawn,Negative,0,-1,1 negative word type(s),Positive,0.6136139035224915,disagreement_trust_finbert
4/21/2017,Top print advertisers in Pakistan in fiscal years 2014-16,https://aurora.dawn.com/news/1141984/,Positive,Dawn,No Signal,0,0,,Positive,0.5092232823371887,finbert_only
4/21/2017,"Auto, cement, pharma offer divergent views post Panama case verdict",https://www.dawn.com/news/1328189/auto-cement-pharma-offer-divergent-views,Neutral,Dawn,No Signal,0,0,,Neutral,0.7612662315368652,finbert_only
4/21/2017,Trade associations see stability after Panamagate verdict,https://www.dawn.com/news/1328191/trade-associations-see-stability,Neutral,Dawn,No Signal,0,0,,Neutral,0.7268673181533813,finbert_only
4/21/2017,FCA discusses cost of agri production,https://www.dawn.com/news/1328182/fca-discusses-cost-of-agri-production,Neutral,Dawn,No Signal,0,0,,Neutral,0.9436846375465393,finbert_only
4/21/2017,Regulator to fine Discos for denying tariff relief,https://www.dawn.com/news/1328186/regulator-to-fine-discos-for-denying-tariff-relief,Negative,Dawn,Neutral,0,0,1 positive word type(s); 1 negative word type(s),Negative,0.9122869372367859,disagreement_trust_finbert
4/11/2017,Toshiba files results unapproved by auditor; warns 'its survival in doubt',https://www.dawn.com/news/1326314/toshiba-files-results-unapproved-by-auditor-warns-its-survival-in-doubt,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.9474336504936218,agreement
4/11/2017,SBP appoints Jameel Ahmed as new Deputy Governor,https://www.dawn.com/news/1326311/sbp-appoints-jameel-ahmed-as-new-deputy-governor,Neutral,Dawn,No Signal,0,0,,Neutral,0.8989928960800171,finbert_only
4/11/2017,Full-day report: Stocks continue to make gains amidst tight volumes,https://www.dawn.com/news/1326304/full-day-report-stocks-continue-to-make-gains-amidst-tight-volumes,Positive,Dawn,No Signal,0,0,,Positive,0.944693923,finbert_only
4/11/2017,"IMF, WTO, OECD vow to defend free trade against protectionism",https://www.dawn.com/news/1326163/imf-wto-oecd-vow-to-defend-free-trade-against-protectionism,Positive,Dawn,No Signal,0,0,,Positive,0.5309218764305115,finbert_only
4/11/2017,SECP to amend sukuk regulations,https://www.dawn.com/news/1326166/secp-to-amend-sukuk-regulations,Neutral,Dawn,No Signal,0,0,,Neutral,0.8786565661430359,finbert_only
4/11/2017,Remittances decrease 2.3pc to $14bn,https://www.dawn.com/news/1326167/remittances-decrease-23pc-to-14bn,Negative,Dawn,No Signal,0,0,,Negative,0.9689456224441528,finbert_only
4/11/2017,Growth rate to fall short of target: think tank,https://www.dawn.com/news/1326168/growth-rate-to-fall-short-of-target-think-tank,Negative,Dawn,Negative,-1,0,growth down (bad),Neutral,0.7672559022903442,regex_domain
4/11/2017,Gas moratorium goes for all categories of consumers,https://www.dawn.com/news/1326169/gas-moratorium-goes-for-all-categories-of-consumers,Neutral,Dawn,No Signal,0,0,,Neutral,0.9177696108818054,finbert_only
4/6/2017,Jeff Bezos is selling Amazon stock to fund rocket venture,https://www.dawn.com/news/1325275/jeff-bezos-is-selling-amazon-stock-to-fund-rocket-venture,Neutral,Dawn,No Signal,0,0,,Neutral,0.9479877352714539,finbert_only
4/6/2017,The [Muslim] consumer and [Islamic] marketing,https://aurora.dawn.com/news/1141807/,Neutral,Dawn,No Signal,0,0,,Neutral,0.9100931286811829,finbert_only
4/6/2017,The mystery of CPEC payments,https://www.dawn.com/news/1325124/mystery-of-cpec-payments,Neutral,Dawn,No Signal,0,0,,Neutral,0.909261167,finbert_only
4/6/2017,Pakistan Stock Exchange suspends all AMCAP Securities trading terminals,https://www.dawn.com/news/1325113/psx-suspends-amcap-securities-terminals,Negative,Dawn,Negative,0,-1,1 negative word type(s),Negative,0.8310036659240723,agreement
4/6/2017,FPCCI presses Federal Board of Revenue for refund clearance,https://www.dawn.com/news/1325115/fpcci-presses-fbr-for-refund-clearance,Neutral,Dawn,No Signal,0,0,,Neutral,0.8016895651817322,finbert_only
4/6/2017,Pakistan's fiscal deficit widens as IMF warns of challenges ahead,https://www.dawn.com/news/1325215/fiscal-deficit-widens-as-imf-warns-of-challenges-ahead,Negative,Dawn,Negative,-1,-1,fiscal deficit up (bad); 1 negative word type(s),Negative,0.8471565246582031,regex_domain
4/6/2017,French firms explore investment potential,https://www.dawn.com/news/1325108/french-firms-explore-investment-potential,Neutral,Dawn,No Signal,0,0,,Neutral,0.7773111462593079,finbert_only
4/6/2017,Britain to help reform Saudi economy,https://www.dawn.com/news/1325111/britain-to-help-reform-saudi-economy,Neutral,Dawn,No Signal,0,0,,Neutral,0.7328969240188599,finbert_only
4/6/2017,Equities fall like ninepins; index plunges 511 points,https://www.dawn.com/news/1325112/equities-fall-like-ninepins-index-plunges-511-points,Negative,Dawn,Negative,-2,0,points down (bad); market down language,Negative,0.9596019387245178,regex_domain
4/6/2017,Oil sales up 13pc in July-March,https://www.dawn.com/news/1325116/oil-sales-up-13pc-in-july-march,Positive,Dawn,No Signal,0,0,,Positive,0.9473154544830322,finbert_only
4/6/2017,Premier Oil to sell Pakistan business,https://www.dawn.com/news/1325117/premier-oil-to-sell-pakistan-business,Neutral,Dawn,No Signal,0,0,,Neutral,0.8780115246772766,finbert_only
4/6/2017,Brands to be reintroduced globally this year: Dastgir,https://www.dawn.com/news/1325118/brands-to-be-reintroduced-globally-this-year-dastgir,Neutral,Dawn,No Signal,0,0,,Neutral,0.8269306421279907,finbert_only
4/6/2017,Progress towards sustainable energy slowing down,https://www.dawn.com/news/1325119/progress-towards-sustainable-energy-slowing-down,Positive,Dawn,No Signal,0,0,,Positive,0.8674511313438416,finbert_only
4/24/2017,ADB appoints first female director in Pakistan,https://www.dawn.com/news/1328942/adb-appoints-first-female-director-in-pakistan,Neutral,Dawn,No Signal,0,0,,Neutral,0.9194197058677673,finbert_only
4/24/2017,Shan Foods celebrates Pak-China friendship over a delicious plate of biryani,https://images.dawn.com/news/1177482/shan-foods-celebrates-pak-china-friendship-over-a-delicious-plate-of-biryani,Positive,Dawn,No Signal,0,0,,Positive,0.76965332,finbert_only
4/24/2017,"Full-day report: KSE-100 Index breaches 50,000 barrier",https://www.dawn.com/news/1328934/full-day-report-kse-100-index-breaches-50000-barrier,Positive,Dawn,Positive,1,0,market up language,Negative,0.9555321335792542,regex_domain
4/24/2017,Sabeen was a fascinating person who had so much more to contribute to Pakistan and the world,https://aurora.dawn.com/news/1141086/the-girl-i-knew-sabeen-mahmud-1974-2015,Neutral,Dawn,No Signal,0,0,,Neutral,0.7362444996833801,finbert_only
4/24/2017,Tax breaks for Chinese investors won’t hit economy: govt,https://www.dawn.com/news/1328853/tax-breaks-for-chinese-wont-hit-economy-govt,Neutral,Dawn,No Signal,0,0,,Neutral,0.7962839007377625,finbert_only
4/24/2017,Pakistan stock market: held hostage by 'uncertainty' in 2017,https://www.dawn.com/news/1328793/capital-market-hope-and-fear,Negative,Dawn,No Signal,0,0,,Negative,0.8994512557983398,finbert_only
